ID,Nome_Empresa,Receita_Anual,Margem_Liquida,Endividamento,Setor,Regiao,Tempo_Operacao,Auditoria_Externa,Rating_Credito,Tipo_Empresa,Politica_Sustentabilidade,Estrategia_Expansao,Gestao_Risco,Cobertura_Seguros,Maturidade_Digital,Governanca_Corporativa,Cultura_Inovacao,Relacao_Comunidade,Risco_Credito,Risco_Compliance,Risco_Mercado
124,Mercer LLC,5754237,0.44085957410433974,0.5870472821797652,Saúde,Ásia,20,0,0.8685570282494608,Limitada,Alta,Orgânica,Centralizada,Ampla,Inicial,Alta,Conservadora,Excelente,0,0,0
125,Lewis-Nelson,1073548,0.3050730027853339,1.457319915811457,Saúde,Ásia,22,0,0.564639857896202,Limitada,Média,Parcerias,Centralizada,Ampla,Avançada,Fraca,Conservadora,Ruim,0,0,0
126,Simmons-Walker,3444014,0.22728326690557027,2.45115211608132,Tecnologia,América Latina,48,0,0.5166275918542753,Limitada,Baixa,Aquisições,Centralizada,Básica,Avançada,Fraca,Neutra,Excelente,1,0,0
127,"Buck, Hernandez and Taylor",7164746,0.4645147579404359,0.4967058663284189,Tecnologia,América do Norte,11,1,0.284600382304681,MEI,Média,Orgânica,Decentralizada,Nenhuma,Intermediária,Alta,Neutra,Excelente,1,0,0
128,Warren-Franklin,9702083,0.07765456113643797,1.7806047026668503,Saúde,Europa,13,1,0.5172094276935294,Limitada,Alta,Parcerias,Centralizada,Nenhuma,Intermediária,Alta,Conservadora,Boa,0,0,0
129,Hernandez-Bates,6316204,0.4678608555777431,1.5059443503325647,Financeiro,Ásia,42,0,0.8481814982799472,MEI,Média,Orgânica,Decentralizada,Ampla,Intermediária,Média,Inovadora,Regular,0,0,0
130,Moore LLC,5293542,-0.10549910580515516,1.5075498212528966,Manufatura,América do Norte,3,1,0.6851745132777806,Limitada,Alta,Aquisições,Decentralizada,Ampla,Inicial,Alta,Inovadora,Regular,0,0,1
131,Campos-Wright,3059034,0.1386284593526889,1.7744095060481804,Manufatura,Ásia,9,0,0.2900440281779866,S.A.,Alta,Aquisições,Centralizada,Nenhuma,Avançada,Média,Inovadora,Regular,1,0,0
132,"Smith, Finley and Chavez",4674293,-0.011062144325463598,2.331080614901642,Saúde,Ásia,12,0,0.20146392105353295,S.A.,Média,Orgânica,Decentralizada,Básica,Avançada,Alta,Neutra,Regular,1,1,0
133,Cole LLC,6806971,0.17788994523573537,1.9781966556432111,Tecnologia,Ásia,23,0,0.2652085369968291,Limitada,Alta,Orgânica,Decentralizada,Ampla,Inicial,Fraca,Conservadora,Boa,1,0,0
134,"Buck, Wood and Hebert",143585,-0.08659028547589079,0.23472664819890401,Tecnologia,Ásia,14,1,0.16975920139282652,Multinacional,Baixa,Aquisições,Centralizada,Básica,Avançada,Fraca,Inovadora,Excelente,1,0,1
135,"Rogers, Williamson and Brooks",2639448,0.38907076221703035,2.1465472477017067,Financeiro,América Latina,33,0,0.09564069602371594,S.A.,Alta,Orgânica,Decentralizada,Nenhuma,Intermediária,Alta,Conservadora,Regular,1,0,0
136,Ortiz-Johnson,209556,0.39248549452019005,0.6412991918217582,Manufatura,América do Norte,18,0,0.419136174442055,MEI,Média,Aquisições,Decentralizada,Nenhuma,Inicial,Média,Conservadora,Excelente,0,0,1
137,Weaver-Garcia,1675557,0.4686654189064352,1.0045939953672927,Financeiro,América do Norte,49,0,0.1132996043982677,Limitada,Baixa,Aquisições,Decentralizada,Ampla,Avançada,Média,Neutra,Boa,1,0,0
138,"Rodriguez, Stokes and Jimenez",8406461,-0.09172950138173466,1.208158752669717,Manufatura,América do Norte,41,1,0.17191255772710434,MEI,Baixa,Parcerias,Decentralizada,Básica,Inicial,Média,Inovadora,Ruim,1,0,0
139,Nelson Group,2109021,0.23633278563349347,1.254174401807367,Saúde,Ásia,9,0,0.5473246843394861,Multinacional,Alta,Orgânica,Decentralizada,Ampla,Inicial,Alta,Conservadora,Boa,0,0,0
140,"Petersen, Ritter and Gonzalez",1301482,0.1319661160902587,1.1444329582128563,Manufatura,América Latina,23,1,0.16459927369957472,Limitada,Média,Orgânica,Decentralizada,Nenhuma,Avançada,Alta,Neutra,Regular,1,0,0
141,Ochoa-Hayes,642335,0.041068612430963235,2.3496479061180744,Financeiro,Ásia,10,0,0.06387976743090285,S.A.,Alta,Parcerias,Decentralizada,Básica,Intermediária,Fraca,Neutra,Ruim,1,1,0
142,Russell-Cowan,4370070,0.04607811279395315,1.794445618393659,Financeiro,Ásia,19,1,0.3173888500278852,MEI,Alta,Aquisições,Decentralizada,Ampla,Avançada,Fraca,Neutra,Boa,1,0,0
143,"Lee, Clay and Morris",6800379,0.08895548542472656,1.6148095502960953,Financeiro,América do Norte,47,0,0.22031909862196752,S.A.,Média,Orgânica,Centralizada,Ampla,Avançada,Alta,Inovadora,Boa,1,1,0
144,"Dickson, Vang and Chaney",3660920,0.2934478847822671,0.21962086667905972,Saúde,Ásia,5,0,0.5153051879943767,S.A.,Média,Parcerias,Centralizada,Ampla,Intermediária,Fraca,Inovadora,Excelente,0,0,0
145,Neal Group,6960006,0.21880024078770818,2.2693919926248993,Manufatura,Europa,47,1,0.10236708458320931,Limitada,Alta,Parcerias,Centralizada,Nenhuma,Avançada,Média,Neutra,Boa,1,0,0
146,Weaver Inc,2584413,0.12177705893279175,2.282536460820151,Manufatura,Ásia,23,1,0.7517707876829781,MEI,Baixa,Orgânica,Decentralizada,Ampla,Avançada,Média,Inovadora,Ruim,1,0,0
147,Willis Group,3007360,-0.14684661274126456,1.9725113522322455,Financeiro,Europa,30,0,0.9062335194351386,Multinacional,Alta,Parcerias,Decentralizada,Básica,Avançada,Alta,Inovadora,Boa,1,1,0
148,"Lee, Thomas and Perry",5995544,-0.14556425914473006,0.11687008915268599,Manufatura,Ásia,25,1,0.7434351739561944,S.A.,Baixa,Aquisições,Decentralizada,Ampla,Inicial,Média,Conservadora,Regular,0,0,0
149,White-Garcia,5797469,-0.19836242656195524,0.23747260258629604,Tecnologia,América Latina,28,0,0.5328270374013943,Limitada,Alta,Parcerias,Centralizada,Nenhuma,Inicial,Alta,Neutra,Excelente,0,1,0
150,Patel Group,2335000,0.47738957174496044,0.6405368854443754,Tecnologia,América Latina,34,0,0.8606678217888851,Limitada,Média,Aquisições,Centralizada,Ampla,Inicial,Média,Neutra,Ruim,0,0,0
151,Anderson-Johns,7008531,-0.19632232700913058,0.41523857954777604,Tecnologia,América do Norte,45,0,0.6949183797815075,Multinacional,Baixa,Aquisições,Centralizada,Nenhuma,Avançada,Alta,Inovadora,Ruim,0,1,0
152,Rogers LLC,4422252,-0.1278343777903786,1.0572064712889506,Manufatura,Ásia,48,1,0.010551122450189854,Limitada,Média,Orgânica,Decentralizada,Nenhuma,Intermediária,Média,Neutra,Boa,1,0,0
153,"Lopez, Johnson and Arnold",5922184,0.020217589766587604,2.314295339410695,Saúde,Europa,47,0,0.3940901527745031,S.A.,Média,Parcerias,Centralizada,Básica,Inicial,Média,Neutra,Regular,1,1,0
154,Smith-Hogan,502690,0.3652011762717328,1.2329450420727959,Saúde,Europa,25,1,0.8509518994068,Limitada,Média,Aquisições,Centralizada,Básica,Intermediária,Fraca,Neutra,Excelente,0,0,0
155,"Murphy, Gomez and Chapman",2648421,0.4734691500348823,0.13216630343719746,Saúde,Ásia,10,0,0.3458588579752693,MEI,Média,Aquisições,Decentralizada,Ampla,Avançada,Fraca,Inovadora,Ruim,1,0,0
156,Myers Group,2054109,0.3530094911542992,0.7785896549890288,Saúde,Europa,14,1,0.0352151735255235,MEI,Média,Parcerias,Centralizada,Nenhuma,Inicial,Fraca,Inovadora,Excelente,1,0,0
157,Johnson-Dalton,4522880,0.28339216271194834,0.2070277800951077,Tecnologia,América Latina,42,1,0.7461796385522723,S.A.,Alta,Aquisições,Decentralizada,Nenhuma,Avançada,Fraca,Inovadora,Boa,0,0,0
158,Cole-Maxwell,7305547,0.16491046718949853,0.18709029427240517,Tecnologia,Europa,46,0,0.8020382702828686,MEI,Baixa,Parcerias,Centralizada,Básica,Intermediária,Fraca,Conservadora,Regular,0,0,0
159,"Reyes, Cooley and Mccormick",8423735,-0.1393063516964715,0.7617276474293254,Financeiro,América do Norte,30,1,0.16059369504330856,Multinacional,Alta,Orgânica,Decentralizada,Básica,Inicial,Fraca,Neutra,Boa,1,0,0
160,"Rogers, Hood and Frost",6557294,0.4707195551027512,0.761469612829469,Manufatura,América Latina,41,0,0.5373404968431812,Limitada,Alta,Aquisições,Decentralizada,Ampla,Inicial,Alta,Conservadora,Excelente,0,0,0
161,"Thompson, Nguyen and Cox",1484250,0.330874689761977,1.9891038462438497,Manufatura,América Latina,25,0,0.19195543899572576,S.A.,Alta,Aquisições,Decentralizada,Nenhuma,Inicial,Alta,Inovadora,Boa,1,0,0
162,"Medina, Rodriguez and Shannon",161087,0.24726456973398322,2.4396031666746687,Saúde,América Latina,14,0,0.7192344190441468,Multinacional,Média,Parcerias,Decentralizada,Básica,Inicial,Fraca,Conservadora,Excelente,1,0,1
163,Mcintosh-Barajas,6509907,0.33132509187719483,0.9908970253359959,Tecnologia,Ásia,35,0,0.27155045517748566,Limitada,Alta,Parcerias,Decentralizada,Ampla,Intermediária,Alta,Neutra,Ruim,1,0,0
164,"Mitchell, Dillon and Stevenson",1596176,0.30687233049119694,1.1293285092664926,Saúde,Ásia,48,0,0.31621512256333006,Multinacional,Baixa,Parcerias,Centralizada,Nenhuma,Inicial,Fraca,Neutra,Ruim,1,0,0
165,"Li, Day and Ross",139353,0.24606210585264077,2.1274946470864515,Financeiro,América Latina,34,1,0.8449708536401014,S.A.,Alta,Parcerias,Decentralizada,Nenhuma,Avançada,Alta,Inovadora,Boa,1,0,1
166,Montgomery-Martinez,6584531,0.4864037601259917,0.7435336482292321,Manufatura,Ásia,10,0,0.47632235220690433,S.A.,Média,Aquisições,Decentralizada,Básica,Inicial,Média,Inovadora,Ruim,0,0,0
167,"Baker, Hicks and James",3460011,0.4323546688452174,0.4753163305682751,Manufatura,Europa,35,1,0.6697544512182478,Multinacional,Baixa,Orgânica,Decentralizada,Ampla,Intermediária,Alta,Conservadora,Excelente,0,0,0
168,Norris-Hill,7754909,0.25266544338201435,2.147415096168761,Saúde,Ásia,11,1,0.40237305072246765,Limitada,Baixa,Orgânica,Decentralizada,Básica,Inicial,Alta,Inovadora,Ruim,1,0,0
169,"Baker, Woodward and Frazier",4359622,0.28522264801984726,0.2116014074561572,Financeiro,Ásia,11,0,0.2980068571937554,MEI,Baixa,Orgânica,Centralizada,Ampla,Intermediária,Alta,Conservadora,Regular,1,0,0
170,"Zamora, Flores and Buck",5059617,-0.16388293533890302,1.5872786564785977,Manufatura,América Latina,21,1,0.6254780604246614,MEI,Baixa,Orgânica,Decentralizada,Nenhuma,Intermediária,Média,Neutra,Regular,0,0,0
171,Wilson LLC,5825570,0.2689422251850274,1.4487828339203361,Financeiro,América do Norte,21,0,0.15485757407882128,Multinacional,Alta,Parcerias,Centralizada,Ampla,Avançada,Fraca,Neutra,Boa,1,0,0
172,Woods-Montgomery,516880,-0.1690841936029299,0.9302090740040662,Financeiro,América do Norte,22,1,0.372999835566863,S.A.,Média,Aquisições,Decentralizada,Ampla,Inicial,Alta,Neutra,Boa,1,0,0
173,Hunter-Patterson,7172695,0.2117846298789517,0.8564548506336616,Saúde,América do Norte,45,1,0.20903703738592228,Limitada,Baixa,Aquisições,Decentralizada,Ampla,Inicial,Alta,Neutra,Boa,1,0,0
174,Ross-Thompson,7533296,0.49954744969608433,1.9524585428358912,Tecnologia,Europa,7,1,0.6957949669407455,Limitada,Baixa,Aquisições,Centralizada,Ampla,Inicial,Média,Neutra,Boa,1,0,0
175,Diaz PLC,5065050,0.18906460700602573,0.3074190658301116,Saúde,Ásia,17,0,0.9442088383461076,S.A.,Média,Parcerias,Centralizada,Ampla,Avançada,Fraca,Conservadora,Excelente,0,0,0
176,Fowler Inc,913168,0.13124708265693336,0.6682823423473249,Tecnologia,América do Norte,2,1,0.9955109680158664,MEI,Alta,Aquisições,Centralizada,Básica,Avançada,Alta,Neutra,Excelente,0,0,1
177,"Taylor, Browning and White",325281,0.018998399553911246,1.8578769564114155,Financeiro,América Latina,12,0,0.45027681044159074,Limitada,Baixa,Parcerias,Decentralizada,Ampla,Intermediária,Média,Conservadora,Regular,1,1,1
178,"Maldonado, Harris and Pearson",3882875,-0.1156341948494749,1.415969400943418,Tecnologia,América do Norte,42,1,0.2525303896364445,Multinacional,Alta,Aquisições,Centralizada,Ampla,Intermediária,Fraca,Neutra,Excelente,1,0,0
179,Hancock Ltd,3095765,0.3117165700207971,0.4071717004806073,Financeiro,América do Norte,18,1,0.44282937038432413,MEI,Alta,Orgânica,Decentralizada,Nenhuma,Intermediária,Fraca,Conservadora,Ruim,0,0,0
180,Wilson and Sons,7834102,-0.06518068055005873,2.217125474276944,Manufatura,Ásia,11,1,0.8472694099627238,Multinacional,Alta,Parcerias,Centralizada,Ampla,Avançada,Alta,Conservadora,Regular,1,0,0
181,Mercer-Hoffman,5695108,-0.11930258512690095,1.0442748317526196,Manufatura,Ásia,16,1,0.20600567855203988,MEI,Alta,Aquisições,Centralizada,Nenhuma,Avançada,Alta,Conservadora,Boa,1,0,0
182,Stephens-Lopez,5774719,0.09523386181135873,2.0868841007732146,Manufatura,Ásia,49,0,0.9520956516529238,S.A.,Baixa,Orgânica,Decentralizada,Básica,Avançada,Alta,Inovadora,Boa,1,1,0
183,"Roth, Smith and Mills",8758144,0.35673928657136816,1.9905112372665008,Saúde,Europa,18,0,0.341865768798151,Multinacional,Baixa,Orgânica,Centralizada,Básica,Intermediária,Alta,Conservadora,Excelente,1,0,0
184,Davis-Bennett,6709280,0.32154518368415425,1.5986210715321472,Saúde,Europa,35,1,0.9858036594503049,Multinacional,Alta,Orgânica,Centralizada,Ampla,Avançada,Média,Conservadora,Regular,0,0,0
185,"Palmer, Wood and Jackson",5600306,-0.16158216974746756,1.286754715108223,Financeiro,América do Norte,26,1,0.8386088875339622,S.A.,Alta,Parcerias,Decentralizada,Básica,Intermediária,Média,Neutra,Excelente,0,0,0
186,Mcneil Group,4472093,0.11860057952530924,2.4509220169162163,Manufatura,Ásia,16,0,0.8085705341473903,Multinacional,Média,Parcerias,Decentralizada,Ampla,Intermediária,Alta,Conservadora,Excelente,1,0,0
187,White Group,1661729,0.16570420324981822,0.4479161737115609,Saúde,América do Norte,6,0,0.3179046737732836,MEI,Média,Aquisições,Decentralizada,Básica,Inicial,Fraca,Conservadora,Excelente,1,0,0
188,Berry LLC,5131595,0.2511826554380755,1.8403737461226755,Manufatura,América Latina,44,0,0.008777211947929464,Limitada,Média,Orgânica,Centralizada,Ampla,Inicial,Alta,Inovadora,Regular,1,0,0
189,Stone Inc,5578047,0.25511714531025964,0.5588576835154936,Saúde,América Latina,43,0,0.3821329088259878,Limitada,Baixa,Aquisições,Centralizada,Ampla,Inicial,Fraca,Neutra,Boa,1,0,0
190,Bailey-Rivas,9170277,0.05528807462011408,0.9118314527976361,Tecnologia,Ásia,47,1,0.30180936966269367,S.A.,Média,Aquisições,Centralizada,Nenhuma,Intermediária,Fraca,Inovadora,Ruim,1,0,0
191,"Clark, King and Huerta",1219043,0.19247403580245978,0.8408769840956686,Tecnologia,Ásia,47,1,0.03739699040879729,MEI,Baixa,Orgânica,Centralizada,Nenhuma,Inicial,Fraca,Inovadora,Boa,1,0,0
192,Reed Ltd,7203230,0.13674331869086048,2.3728863705729353,Manufatura,América Latina,48,0,0.5053652565059297,Multinacional,Baixa,Aquisições,Centralizada,Nenhuma,Inicial,Média,Inovadora,Regular,1,0,0
193,Davis and Sons,2658231,0.4194988495662967,2.4216548266918605,Financeiro,Ásia,42,0,0.4030313112827366,Multinacional,Baixa,Parcerias,Decentralizada,Nenhuma,Inicial,Fraca,Conservadora,Boa,1,0,0
194,"Harris, Ho and Drake",6759908,0.17118559284443008,0.5392370661633452,Saúde,Europa,12,0,0.6345564677415247,Limitada,Baixa,Aquisições,Centralizada,Ampla,Avançada,Fraca,Inovadora,Boa,0,0,0
195,Castillo-Burton,3180389,0.10872251322371311,0.15288438471401006,Saúde,Europa,13,0,0.6211863221940832,Multinacional,Média,Orgânica,Decentralizada,Básica,Intermediária,Média,Inovadora,Ruim,0,0,0
196,"Jenkins, Sanchez and Duncan",1761909,0.08313981477729548,1.8280192951914713,Tecnologia,Ásia,4,0,0.12074663589668011,Limitada,Alta,Parcerias,Centralizada,Ampla,Inicial,Fraca,Neutra,Boa,1,1,1
197,"Hammond, Patel and Montgomery",2756138,0.20069943160342593,1.1031758412891624,Tecnologia,América Latina,39,0,0.9769655461266226,S.A.,Alta,Parcerias,Decentralizada,Nenhuma,Avançada,Fraca,Neutra,Boa,0,0,0
198,"Jones, Lopez and Mitchell",210078,0.3627838855806283,0.3132165882101545,Financeiro,América do Norte,2,1,0.18693142944144692,Multinacional,Alta,Aquisições,Centralizada,Nenhuma,Avançada,Alta,Neutra,Boa,1,0,1
199,Mccoy Ltd,2015631,0.17688104326655124,1.741009853384902,Financeiro,Ásia,26,1,0.44527402476470457,MEI,Média,Aquisições,Centralizada,Básica,Avançada,Fraca,Neutra,Excelente,0,0,0
200,"Skinner, White and Kelly",6414127,0.263158622556379,1.4082532678256792,Financeiro,Ásia,27,1,0.4881175434337349,Multinacional,Alta,Parcerias,Decentralizada,Nenhuma,Inicial,Fraca,Inovadora,Regular,0,0,0
201,Pierce Group,9892712,0.3164990368345674,2.453240372802654,Manufatura,América do Norte,27,0,0.8130627972141201,Limitada,Média,Aquisições,Centralizada,Ampla,Avançada,Fraca,Neutra,Regular,1,0,0
202,"Johnson, Campbell and Stevens",2108187,0.16411767691511225,0.6457827900673094,Tecnologia,Ásia,15,0,0.09922959609464677,S.A.,Média,Orgânica,Decentralizada,Ampla,Intermediária,Fraca,Conservadora,Ruim,1,0,0
203,"Brown, Lucas and Dominguez",1759066,0.09877193965840501,1.0695469031837157,Manufatura,América do Norte,8,0,0.42864427920853176,Limitada,Média,Aquisições,Centralizada,Ampla,Avançada,Fraca,Inovadora,Excelente,0,1,0
204,Tate PLC,2248815,0.41366576450371456,1.402109928149015,Tecnologia,América Latina,7,1,0.6285021702362039,Multinacional,Alta,Aquisições,Centralizada,Ampla,Avançada,Média,Neutra,Excelente,0,0,0
205,Jordan-Morales,7455740,0.09225425881952447,2.000079972288044,Tecnologia,Europa,47,0,0.21515562162405555,Limitada,Alta,Parcerias,Decentralizada,Ampla,Avançada,Fraca,Inovadora,Boa,1,1,0
206,Barron PLC,4606259,0.12335999540291129,1.4172127761281408,Saúde,América Latina,46,0,0.6274678987660728,Limitada,Alta,Aquisições,Centralizada,Básica,Avançada,Fraca,Neutra,Regular,0,0,0
207,Smith PLC,7573915,0.4932389193392439,1.570960386068678,Tecnologia,Europa,40,1,0.9236648375496527,S.A.,Baixa,Aquisições,Decentralizada,Ampla,Intermediária,Média,Inovadora,Ruim,0,0,0
208,"Lindsey, Guerrero and Howell",7758426,-0.1998337334968808,0.6427529238158578,Tecnologia,América do Norte,12,0,0.997518131172675,MEI,Média,Aquisições,Centralizada,Nenhuma,Inicial,Média,Neutra,Excelente,0,1,0
209,Chandler LLC,6504003,-0.0701689632962943,2.1326049474125437,Manufatura,Europa,13,1,0.032451076790675715,Multinacional,Baixa,Orgânica,Centralizada,Nenhuma,Intermediária,Fraca,Conservadora,Boa,1,0,0
210,"Cordova, Torres and Oneill",4235314,0.06877472294380799,1.1287133127291418,Tecnologia,América Latina,43,1,0.2355882282446775,S.A.,Média,Aquisições,Centralizada,Nenhuma,Intermediária,Fraca,Neutra,Ruim,1,0,0
211,Hale and Sons,1010681,0.45281293659767696,0.43830310605224626,Manufatura,Europa,17,0,0.31030711579169745,MEI,Alta,Orgânica,Centralizada,Nenhuma,Inicial,Fraca,Inovadora,Excelente,1,0,0
212,Wilson-Gates,1707618,-0.1509792059767703,1.6940509948130016,Financeiro,América do Norte,17,1,0.3991261004449661,Limitada,Média,Orgânica,Centralizada,Básica,Avançada,Alta,Inovadora,Ruim,1,0,0
213,Thompson-Hayes,3996830,-0.19336019646005137,0.618617087644738,Tecnologia,Europa,36,0,0.2422571575847674,MEI,Média,Orgânica,Centralizada,Nenhuma,Inicial,Alta,Conservadora,Excelente,1,1,0
214,"Simmons, Allen and Mills",4436787,-0.16312131481594,0.33415002457431936,Tecnologia,Ásia,21,1,0.20348799455531252,Limitada,Baixa,Orgânica,Centralizada,Básica,Inicial,Fraca,Inovadora,Ruim,1,0,0
215,Wilson LLC,2855423,-0.13801961257046733,2.168768580170253,Manufatura,América Latina,8,0,0.9545538424175,Limitada,Média,Parcerias,Decentralizada,Nenhuma,Intermediária,Média,Conservadora,Excelente,1,1,0
216,"Hamilton, Moses and Solomon",171295,-0.1736822587556174,1.2043894347722552,Financeiro,Ásia,5,1,0.9185216027705179,S.A.,Alta,Orgânica,Centralizada,Básica,Inicial,Fraca,Inovadora,Excelente,0,0,1
217,Robinson Inc,9232582,0.1358469287995533,1.8982809104698635,Saúde,América do Norte,26,0,0.04699250100311747,Limitada,Média,Aquisições,Centralizada,Básica,Avançada,Média,Inovadora,Ruim,1,0,0
218,Serrano Group,7713287,0.20653004505912936,0.7974101435352522,Financeiro,Europa,16,1,0.33881302160484816,S.A.,Média,Orgânica,Centralizada,Básica,Intermediária,Média,Conservadora,Excelente,1,0,0
219,Moore-Collins,3545376,-0.009819120251697167,1.9887283238023992,Manufatura,Ásia,36,1,0.40514855367840663,MEI,Média,Aquisições,Decentralizada,Nenhuma,Avançada,Média,Inovadora,Excelente,1,0,0
220,Romero-Wells,5351035,0.07880116878294487,0.36864622485167275,Financeiro,Ásia,28,1,0.23901453466594336,MEI,Baixa,Orgânica,Decentralizada,Básica,Intermediária,Fraca,Inovadora,Excelente,1,0,0
221,Mcdowell Ltd,3712600,-0.13581046542199893,0.9543360971076466,Manufatura,Europa,29,0,0.6288728969881755,Limitada,Média,Parcerias,Centralizada,Ampla,Avançada,Fraca,Conservadora,Ruim,0,1,0
222,Taylor LLC,925816,0.03545932467989542,2.4473483631364683,Manufatura,Europa,47,0,0.640380746644241,S.A.,Média,Orgânica,Centralizada,Ampla,Inicial,Média,Neutra,Ruim,1,1,0
223,Price Ltd,8863313,0.16576343414416614,2.0055753192832144,Saúde,América Latina,12,1,0.8505042283285971,Limitada,Baixa,Orgânica,Centralizada,Nenhuma,Inicial,Alta,Conservadora,Excelente,1,0,0
224,"Johnson, Johnson and Simmons",2126793,0.3125902650292515,1.2934142327552516,Tecnologia,Ásia,37,0,0.7408692683852178,S.A.,Baixa,Parcerias,Decentralizada,Ampla,Inicial,Alta,Inovadora,Excelente,0,0,0
